,x,y,year,topic,category,authors
185,3.569386,7.0817437,2026,Stock trading by U.S. individual investors: evidence from administrative tax data,Financial Analysis,"Edward Maydew, Armstrong Daphne, Jeffrey Hoopes"
186,5.1678624,9.235034,2026,3. Limited attention and retail investor participation: insights from same-day earnings announcements,Financial Analysis,"Ying Lu, Junrui Zhang"
187,5.170432,9.686441,2026,1. When whispers hold weight: the credibility of bad vs. good rumors,Financial Analysis,"Lei Chen, Xinlu Wang, Bohui Zhang"
188,5.1477,9.733592,2026,2. Tone dissonance across corporate disclosures and future business strategies,Financial Analysis,"Shuo Feng, Bharat Sarath"
189,3.976697,9.001055,2026,"3. The sound of disclosure: CEO vocal emotions, bad news hoarding, and stock price crash risk",Financial Analysis,"Tien-Shih Hsieh, Zhihong Wang, Jeong-Bon Kim"
190,4.533419,9.8058195,2026,1. As a role model: does government endorsement affect analyst forecast accuracy?,Financial Analysis,"Junmin Hu, Wang Fangjun"
191,5.1020675,7.0502224,2026,2. U.S. sanctions and firm offshore activities: a firm-country analysis,Financial Analysis,"Ling Tuo, Weiwei Wang, Joseph Zhang"
192,4.9092712,8.206813,2026,"3. Government debt, government ownership, and corporate cash dividends",Financial Analysis,"Jing Lin, Yuetong Lu, Mingshan Zhou, Yunbi An"
193,5.81372,6.8571835,2026,1. Supplier disclosures and customer performance,Financial Analysis,"Pietro Bianchi Fedrigoni, Jake Krupa, Dhananjay Nanda"
194,3.5363328,8.194971,2026,2. Corporate culture and insider trading profitability,Financial Analysis,"Mabel D Costa, Ahsan Habib, Terry Harris, Dinithi Ranasinghe, Eric Tan"
195,5.637142,6.911002,2026,3. Suppliers’ innovation activity and customers’ operating efficiency,Financial Analysis,"Yi-Hsing Liao, Teng-Sheng Sang"
196,3.9982495,5.2126765,2026,"When capital crosses borders, so does knowledge",Financial Analysis,"Mengfan Liu, Zheng Wang, Ray Zhang, Roni Michaely"
197,4.8745437,8.545357,2026,Attributes of earnings adjusted for intangibles capitalization,Financial Analysis,Aneel Iqbal
198,3.9227383,5.348856,2026,Populism and cross-border M&A,Financial Analysis,"Wenjie Ding, Tuan Ho, Fangming Xu, Yunwen Zhou"
199,5.1621633,9.965121,2026,Social media as a catalyst for market reactions: the impact of information facilitators in China,Financial Analysis,"Fangzhuo Hou, Albert Tsang, Shuo Yan"
200,5.2164297,9.944074,2026,Bridging divisions: third places and corporate information democratization,Financial Analysis,"Young Jun Cho, Shuai Xu, Holly Yang"
201,4.912987,9.8480425,2026,The role of social media analyst opinions in share repurchase decisions,Financial Analysis,"Yirong Han, Chris Brooks, Liyi Zheng"
202,5.559661,9.239819,2026,How informative are value-at-risk disclosures for banks’ trading portfolio risk?,Financial Analysis,"Hailey Ballew, Gerald Lobo"
203,5.053047,8.385804,2026,"Business strategy, debt maturity, and debt covenants",Financial Analysis,"Changjiang Wang, Kexin Yu"
204,5.386469,8.618002,2026,Credit supply and lenders’ monitoring of borrowers’ conservative reporting: evidence from two recent credit booms,Financial Analysis,"Yan Li, Yutao Li, Gerald Lobo"
205,5.038044,9.151045,2026,Sentiment management: ai-based evidence from earnings guidance,Financial Analysis,"Jonathan Berkovitch, Doron Israeli, Ron Kasznik"
206,7.5260587,8.22873,2026,How artificial intelligence mitigates information asymmetry and optimizes capital structure,Financial Analysis,"Kaitong Wu, Ming Tu, Adrian C H Lei"
207,7.717334,8.178217,2026,AI adoption and stock price efficiency,Financial Analysis,Shengmin Hung
208,5.2598023,6.3004403,2026,Optimizing Altman Z-Score forecasting: evidence from China’s 2024 FDI liberalization in healthcare,Financial Analysis,"Wen-Jye Hung, Yamin Wang, Pei-Gi Shu, Yan Wang"
209,4.7098823,8.635184,2026,Bankruptcy prediction using machine learning models: firm complexity information perspective,Financial Analysis,"Yun Hao, Tsung-Kang Chen, Yi Jie Tseng, Chih-Hsuan Chen"
210,4.3059945,9.156006,2026,From monitoring to exit: analysts’ strategic reactions to corporate bankruptcy in Europe and the United States,Financial Analysis,"Diana Vazquez Espinosa, Franck Missonier-Piera"
211,2.761597,9.878263,2026,Valuation effect of ESG: market sentiment or growth potential?,Financial Analysis,"Xuerui Fang, Argyro Panaretou, Hui Xu, George Wang"
212,5.3041544,7.4955893,2026,Public firm presence and rounded offers in M&A,Financial Analysis,"Xinyi Rao, Guojin Gong, Shuqing Luo"
213,5.6728253,7.822139,2026,Bank mergers and workplace safety: the ethical consequences of financial consolidation,Financial Analysis,"Fangming Xu, Qimeng Zhang, Liyi Zheng"
214,4.1688814,9.767761,2026,Unlocking analysts’ risk insights,Financial Analysis,"Hongping Tan, Mark Bradshaw, Ziwei Qiao, Changqiu Yu"
215,6.9253216,9.758145,2026,Discretionary cybersecurity-related disclosures and investors’ assessment of a firm’s systematic risk,Financial Analysis,Christof Neunsinger
216,4.6874046,9.510508,2026,Financial analyst timeliness after corporate earnings announcements as a forecast quality signal,Financial Analysis,Nikolaos Floropoulos
217,4.6459727,9.682786,2026,The EPS growth illusion: how analysts’ share count forecasts shape valuation perceptions,Financial Analysis,"Dieter Hess, Nathalie Zährl"
218,4.2212577,9.83833,2026,When a consultant becomes an analyst,Financial Analysis,"Jiaxuan Chen, Ming Liu, Renzhe Zhang"
219,4.269592,9.764894,2026,The causal effect of star rankings on analysts’ behavior: evidence from institutional investor’s industry sector changes,Financial Analysis,"Jing Xue, Rubin Hao, Angie Wang, Marcus Kirk"
220,2.779075,10.073685,2026,Attention to ESG matters: how information processing costs influence firm’s ESG investment,Financial Analysis,Pranav Yadav
221,4.303572,7.357263,2026,Transaction costs and the divergence between financial and real market volatilities,Financial Analysis,"Minxing Zhu, Zongyuan Li"
222,5.81308,6.934642,2026,Cost information design by a supplier,Financial Analysis,"Ulf Schiller, Nico Sütterle"
223,7.6472006,6.801866,2026,Under pressure: the influence of the working environment on herd behavior,Financial Analysis,"Louis Mangeney, Peter Fiechter, Annelies Renders"
224,7.7092857,7.2276964,2026,Hiring frictions and cost behavior: evidence from salary history bans,Financial Analysis,"Zhangfan Cao, Xiaoqian Li, Jeffrey Pittman, Cheng Zeng"
225,5.0717244,8.326872,2026,Labor leverage and debt contract provisions,Financial Analysis,David Weinbaum
226,6.370667,9.497658,2026,Adversarial stress tests of text-based disclosure measures: evidence from fraud detection,Financial Analysis,"Ana Mickovic, Indranil Bhattacharya"
227,5.8356857,9.702213,2026,LLMs as research assistants: the risk of topic-overclassification and effective mitigation strategies in financial disclosure research,Financial Analysis,"Anne d’Arcy, Christian Haas, Nicolaus Wallner"
228,8.750111,7.5633726,2026,Is qualitative management guidance on business outlook informative? Evidence from a novel dataset,Financial Analysis,Lin Si
229,3.946216,4.7470083,2026,Enhancing spare debt capacity via efficient carbon management,Financial Analysis,"Paula Castro, Borja Amor-Tapia, Maria T. Tascon"
230,4.606606,4.0539975,2026,From climate disaster to discipline: bank monitoring and climate disaster covenants,Financial Analysis,Clara Zhe Wang
231,4.487816,3.9723558,2026,When the storm hits: climate–risk management in the insurance industry,Financial Analysis,"Udi Lewkowicz, Dan Weiss"
232,5.4783807,9.854,2026,Strategic disclosure when beliefs diverge,Financial Reporting,Yasmin Kuhlmann
233,6.6661367,7.476872,2026,Public information and market coordination: the role of accounting reports,Financial Reporting,"Mingxuan Ma, Hui Chen"
234,6.4955087,8.850332,2026,Compliance and avoidance under threshold-based financial reporting regulation: decomposing regulatory costs and information benefits,Financial Reporting,"Lisa Liu, Yu Cao"
235,5.8431287,8.880727,2026,Beyond financial statements: the value of external assurance of nonfinancial disclosure,Financial Reporting,Manyun Tang
236,6.738578,6.770997,2026,Breaking barriers: how blockchain improves firms’ access to credit?,Financial Reporting,Thinh Nguyen
237,6.8047333,7.3185096,2026,Information sharing in global accounting networks,Financial Reporting,Samuel Chang
238,3.6096141,8.872319,2026,Speaking clearly under pressure: how career concerns shape CEO conference call complexity,Financial Reporting,Marwa Soliman
239,6.717446,8.758094,2026,Breaking the language barrier: how English reporting facilitates innovation,Financial Reporting,"Audrey Wenhsin Hsu, Yi-Chieh Lee, Sophia H.T. Liu"
240,5.673391,9.606673,2026,R&D stickiness shaping narrative R&D disclosures,Financial Reporting,"Sofie van der Meulen, Oveis Madadian"
241,7.649967,9.222749,2026,SEC oversight of foreign firms cross-listed in the U.S.: evidence from comment letters,Financial Reporting,Jihun Bae
242,7.2534633,9.36021,2026,The effect of restricting SEC administrative proceedings on firm value,Financial Reporting,"Cai Chen, Svenja Dube, Hye Seung (Grace) Lee"
243,4.7561946,7.472083,2026,The transparency trap: input visibility and the suppression of corporate innovation,Financial Reporting,"Tao Ma, Guochang Zhang"
244,4.2230644,9.740412,2026,The bright side of analysts for innovation: evidence from social connection,Financial Reporting,"Yi Wu, Jinghan Lu, Yenjung Tseng, Yangxin Yu"
245,4.5673313,9.810431,2026,Who to listen to and when? Management and analyst forecasts,Financial Reporting,"Ron Shalev, Daniel Cohen, Yiwen Li"
246,4.1996617,9.840138,2026,The impact of mandatory iXBRL adoption on analyst behaviour,Financial Reporting,"Fatema Alyafei, Yu-Lin Hsu, Fengzhi Zhu"
247,3.5767202,8.562947,2026,CEO-employee political alignment and financial reporting outcomes,Financial Reporting,Sang Woo Sohn
248,4.027935,7.7754755,2026,Local creative culture and corporate overinvestment,Financial Reporting,"Solomon Opare, Arfian Zudana, Mabel D Costa"
249,4.9822893,7.8709006,2026,"Lobbying, public contracts, and accounting complexity: implications for transparency and regulation",Financial Reporting,"Larelle (Ellie) Chapple, Sohanur Rahman, Mumtaheena Anwar, Md. Nurul Kabir"
250,6.1329,9.453652,2026,Mandatory pay disclosures in job postings,Financial Reporting,"Edith Leung, Jeroen Koenraadt, Nico Lehmann, Stephanie van der Veen"
251,4.948659,8.549233,2026,My word is my bond: the use of management forecasts in setting covenant thresholds,Financial Reporting,"Zhaoyang Gu, Chunmei Zhu"
252,5.4309483,5.5656233,2026,Theme washing in the ETF space,Financial Reporting,"Gerald Ward, Xiaoxue He, George Wang"
253,6.2648573,8.748642,2026,Financial statement readability and internal control,Financial Reporting,"David Harris, Ying Zhang"
254,3.750989,8.574373,2026,Dynamics of CEOs’ product market orientation: evidence from earnings conference calls,Financial Reporting,"Pratik Goel, Oveis Madadian"
255,5.476742,8.772656,2026,Non-financial disclosure mandates and private lending,Financial Reporting,Zhehao Jia
256,3.0002651,5.227673,2026,The biodiversity impact of corporate divestitures,Financial Reporting,"Simona Rusanescu, Ole-Kristian Hope, Vlad-Andrei Porumb, Dushyantkumar Vyas"
257,6.282173,5.2686305,2026,From cheap talk to costly signals: accounting measurement and the use of sustainability-linked loans,Financial Reporting,Mingyang Liu
258,4.1680293,6.8482027,2026,Unintended consequences of market deregulation: a perspective from corporate leverage manipulation,Financial Reporting,"Fei Yan, Zeyu Sun, Baolei Qi"
259,7.13732,8.175155,2026,Accrue or not? The effect of ambiguity on loss contingency recognition,Financial Reporting,"Alisa Brink, Wenhao Zhu"
260,8.155289,8.076702,2026,Generative AI “persona” vs. human jurors: evidence from a juror-based experiment on audit failure of AI-assisted audit,Financial Reporting,Satoshi Taguchi
261,6.1217537,8.447663,2026,The value relevance of insurance accounting: evidence from the transition to IFRS 9 and IFRS 17,Financial Reporting,"Christian Fieberg, Stefan Veith, Baohua Xin"
262,5.991081,8.336534,2026,Discretionary provisions and bank earnings management around the world: a novel insight from linguistic relativity hypothesis,Financial Reporting,"Daniel Taylor, Francis Osei-Tutu, Eunice Yaa Cudjoe"
263,6.1042223,7.839444,2026,The relationship between a firm’s financial constraints and its goodwill impairment,Financial Reporting,"Daniel Gyung Paik, Brandon Lee, Taewoo Kim, Sungsoo Kim"
264,5.4570336,9.944891,2026,Business strategy and the information content of classification shifting,Financial Reporting,"Surya Janakiraman, Chih-Chen Lee, Krishnamurthy Surysekar, Tian Tian"
265,5.678127,10.066413,2026,Does litigation risk deter classification shifting? Evidence from a quasi-natural experiment,Financial Reporting,Surjit Tinaikar
266,5.8632507,8.657967,2026,Implementing recurring and nonrecurring disaggregation to enhance disclosure in the statement of cash flows,Financial Reporting,"Alberto Halfeld, Tami Dinh"
267,4.307353,8.928977,2026,The impact of asset revaluation on corporate investment during crises,Financial Reporting,"Noemi Pecoraro, Antonio de Vito, Marco Maria Mattei"
268,7.478482,8.345376,2026,Regulatory spillover and preemptive disclosure to mitigate artificial intelligence risk: evidence from the EU AI act,Financial Reporting,"Feng Chen, Xinlu Wang, Liang Xu, Jianguang Zeng"
269,6.202212,9.568168,2026,Disclosure intensity effects of disclosure regulations: European evidence,Financial Reporting,"Simone Euler, Joachim Gassen, Jonas Materna"
270,6.049539,9.696077,2026,Analyzing the strategic classification of negative disclosures in Form 8-K filings,Financial Reporting,"Won No, Arion Cheong, Shaoyu Liu"
271,6.9639406,9.188186,2026,It’s the human touch! Performance of large language models in highly-specific domains,Financial Reporting,"Miles Gietzmann, Francesco Grossetti, Craig Lewis"
272,6.9651628,9.261371,2026,Lost in aggregation: measuring sentiment at document and topic levels,Financial Reporting,"Richard Crowley, Franco Wong"
273,5.3986006,9.136706,2026,When numbers speak: the real effects of numerical operational disclosure on corporate investment,Financial Reporting,"Jing Wang, Cassie (Qiurui) Mou, Lulu Di"
274,5.8097763,6.750226,2026,Suppliers’ redaction of customer identities when their customers provide more public disclosure: a customer poaching perspective,Financial Reporting,"Jia Guo, Jeffrey Ng, Chunyan Wei, Janus Jian Zhang"
275,4.708852,7.1489263,2026,Do changes in U.S. GAAP divert public firms’ resources and influence who wins the innovation race?,Financial Reporting,Luminita Enache
276,6.7587657,8.283208,2026,The unintended consequences of “bright-line” thresholds in CSR reporting mandates,Financial Reporting,"Jordi Louis Geuken, Paula Stanka"
277,7.6735477,8.077244,2026,"Accounting human capital, artificial intelligence, and SEC compliance",Financial Reporting,"Heflin Frank, Joanna Golden, Xiaotao Liu, Jasmine Wang"
278,7.096308,5.498265,2026,Visualizing social accountability with pictures in annual reports,Financial Reporting,"Jana Neuland, Michael Grüning"
279,5.400054,8.880812,2026,Beyond numbers: the informativeness of credit risk disclosures and their implications for bank lending,Financial Reporting,"Romain Oberson, Minyue Dong, Huajuan Yuan"
280,5.627377,8.302367,2026,"Two levers, one goal: the complementary role of commission and fees income and loan loss provisions in bank earnings management",Financial Reporting,"Eunice Yaa Cudjoe, Daniel Taylor, Isaac Awuye"
281,5.401888,8.504245,2026,Real earnings management via lending in the current expected credit loss (CECL) era,Financial Reporting,Ali Awad
282,5.067806,8.397744,2026,Private firm disclosures and public firms’ debt choice,Financial Reporting,"Fengqin Chen, Jeffrey Pittman, Walid Saffar"
283,5.770435,8.327272,2026,New revenue recognition and non-GAAP revenue disclosures: evidence from ASC 606,Financial Reporting,"Bok Baik, Songyi Han, David Park, Sang Woo Sohn"
284,6.710748,7.603452,2026,Bridging the gap or widening the divide? An investigation into private company accounting comparability and the role of FRS 102,Financial Reporting,"Stephanie Tiller, Mark Clatworthy, Mariano Scapin"
285,3.953194,5.6612678,2026,"Unlocking environmental, social, and governance risk after IPO share lockups",Financial Reporting,"Grace Hao, Devendra Kale, Sriram Villupuram"
286,5.5111046,8.78116,2026,Spillover of non-financial disclosure mandates on private firms’ investment efficiency,Financial Reporting,"Nan Deng, Xi Chen, Giovanna Michelon"
287,4.3355184,4.8172417,2026,The effect of mandatory carbon disclosures on cross-border innovation collaboration,Financial Reporting,"Xi Chen, Xiaoli (Shaolee) Tian, Yuxiang Zheng, Zhe (Michael) Guo"
288,6.1001124,9.836119,2026,Excess volatility and fair value measurement,Financial Reporting,"Sarah Kroechert, Igor Goncharov"
289,6.6150546,7.7292557,2026,Real effects of accounting reporting complexity,Financial Reporting,"Benedikt Plate, Johannes Voshaar, Jochen Zimmermann"
290,5.4779997,7.6069193,2026,Firm behavior and stakeholder responses to spring-loaded equity awards,Financial Reporting,"Kevin Munch, Lisa Hinson"
291,6.0418625,9.398523,2026,Discrepancies between disclosure and practice: data sharing in the banking industry,Financial Reporting,"Arion Cheong, David Wang, Yen-Yao Wang, Ju-Chun Yen"
292,5.48399,8.412703,2026,Customer-facing technologies and banks’ macroeconomic information production: evidence from loan loss provisions,Financial Reporting,"Wilbur Chen, Sehwa Kim, Jung Koo Kang, Ling Lin"
293,6.5432076,8.798391,2026,Regulatory and voluntary reporting interactions under Solvency II,Financial Reporting,"Madeline Kalista, Zoltán Novotny-Farkas, Lukas Obernauer"
294,3.684622,7.884777,2026,Firm political alignment: measurement and effects,Financial Reporting,"Jenny Li Zhang, Ping Jiang, Jing Li, Minjia Li"
295,3.7769313,6.358002,2026,Government procurement and tax uncertainty,Financial Reporting,"Wenxia Ge, Lizhi Luo, Tiemei (Sarah) Li"
296,3.9962542,6.8246713,2026,Political costs and windfall profits in a politically sensitive industry,Financial Reporting,Jørn Anders Bjørhovde
297,5.2278085,8.905386,2026,"Rollover risk, earnings informativeness, and credit disclosure in capital structure decisions",Financial Reporting,Li-Yu Chen
298,4.361312,8.2926655,2026,Ownership structure and firm performance under adverse conditions with prospect theory perspective: evidence from South Korea,Financial Reporting,"Na Kang, Hyunpyo Kim"
299,4.9779267,9.108853,2026,Valuation convexity and the pricing of earnings news: evidence on delayed information integration,Financial Reporting,"Omri Even-Tov, Qinglu Jin, Yuchao Jin, Guochang Zhang"
300,6.704342,7.958801,2026,The policy to expand the number of voluntary adopters to internalize threats,Financial Reporting,Ogata Kensuke
301,7.98896,7.973414,2026,Artificial intelligence and IFRS application: a proposal for a competency-based expert assessment method,Financial Reporting,"Massimo Albanese, Alberto Quagli, Paola Ramassa"
302,8.056867,6.478791,2026,The travel of ideas in standard setting,Financial Reporting,"Julia Morley, Michael Power"
303,5.0731106,8.342437,2026,Determinants of short-term debt in private firms: a return to fundamentals,Financial Reporting,"Massimiliano Bonacchi, Fabio Ciaponi, Luca Menicacci"
304,5.376111,8.634775,2026,Do private lenders learn from disclosed loan contracts?,Financial Reporting,Xingyu Huang
305,5.0928893,8.46471,2026,Out-of-court public debt restructuring and debtholder-focused investor communication,Financial Reporting,"Dushyantkumar Maheshkumar Vyas, Stacey Choy, Christin Liu"
306,6.109824,7.8661237,2026,Managerial learning from public acknowledgment of failure via financial reporting: evidence from goodwill impairments,Financial Reporting,"John Campbell, Sandip Dhole, Satish Sahoo, Zhixi Shi"
307,6.037742,9.398701,2026,When shorts go public: mandatory short position disclosure and management guidance,Financial Reporting,"Jongha Kim, Ashiq Ali, Jedson Pinto, Edward Sul"
308,5.568911,9.516345,2026,Patent disclosures and capital market feedback: evidence from AIPA,Financial Reporting,"Tim Martens, Yiyang Wu, Wanli Zhao"
309,5.967628,9.310215,2026,Disclosing barriers: the deterrence effects of voluntary capital expenditure disclosures,Financial Reporting,"Caleb Rawson, Jesse Glaze"
310,3.29245,6.346104,2026,When dissimilar items get grouped together: real effects of aggregating government subsidies with operating income,Financial Reporting,"Feng Chen, Wei Shi, Chao Yan, Ziyi Zhang"
311,4.453764,9.542311,2026,The effects of eliminating the distinction between operating and finance leases on analysts’ processing costs and price responsiveness,Financial Reporting,"Fabio da Costa, Paul Hribar, Samuel Tiras"
312,6.9597588,9.197001,2026,Topic labeling using large language models,Financial Reporting,Olga Bogachek
313,6.682714,8.376288,2026,When disclosing effective compliance backfires: evidence from experiments with retail investors and preparers,Financial Reporting,"Christian Friedrich, Sebastian Oelrich"
314,6.124881,8.347897,2026,Accounting measurement error under IFRS and US GAAP,Financial Reporting,Janik Wecks
315,6.342153,8.762501,2026,Dare to say no? Externalities of employee employment protection on financial misreporting,Financial Reporting,"Jackie Zeyang Ju, Chan Li, Hong Xie"
316,6.2603307,8.586953,2026,Availability of financial reporting and labor market outcomes,Financial Reporting,"Martin Zafiryadis, Jeppe Christoffersen"
317,5.648183,10.091313,2026,Product market failure and the quality of corporate disclosure: legitimacy versus litigation concerns,Financial Reporting,Khadija Almaghrabi
318,5.8420634,8.626948,2026,Cash flow management under distress: evidence from Chapter 11 filings,Financial Reporting,"Mario Daniele, Davide Arrighi, Angela Pettinicchio"
319,6.252535,8.48212,2026,Affirmations of compliance with IFRS: a study of financial statements and audit reports,Financial Reporting,"Christopher Nobes, Christian Stadler, Stephen Zeff"
320,6.0650363,9.778895,2026,Comparability of level 3 fair value disclosures,Financial Reporting,"Weitzu Chen, Chi-Hsien Lin, Yuan-Tang Tsai, Tzu-Cheng Peng"
321,5.9262924,9.566696,2026,Do mandatory changes in disclosure frequency affect information provision by other market participants? Evidence from the SEC regulation of mutual fund portfolio disclosure,Financial Reporting,"Fangfang Hou, Songyi Han, Tharindra Ranasinghe"
322,4.30825,9.367024,2026,Strategic narratives: mutual fund managers’ commentaries and fund flows,Financial Reporting,"Chunqiu Zhang, Shufang Lai, Ziyi Zhang"
323,5.0913525,6.8754435,2026,Coming up short: limits to arbitrage for shareholder activism in non-US firms,Financial Reporting,"Brianna de la Osa, Mark Maffett"
324,6.9133286,9.740651,2026,Reducing cyber risk: the impact of strengthened governance disclosure regulation,Financial Reporting,"Alexander Neumann, Sergeja Slapnicar, Vanitha Ragunathan"
325,6.678276,9.529217,2026,Clarity after crisis: data breaches and obfuscation in conference calls,Financial Reporting,Rui Duan
326,4.8955,4.241767,2026,From comments to policy: AI-assisted analysis of stakeholder responses to the SEC’s climate disclosure proposal,Financial Reporting,"Kostas Pappas, Alice Liang Xu"
327,5.7442074,8.280668,2026,Business complexity and non-GAAP earnings disclosure,Financial Reporting,Mohammad Hendijani Zadeh
328,5.785794,8.222257,2026,Do supplier non-GAAP earnings disclosures matter to major customers?,Financial Reporting,"Chih-Liang Liu, Shu-Miao Lai, Edoardo Nesi"
329,5.097179,8.406041,2026,"Fooled by the face? Headline GAAP, core earnings, and cost of debt",Financial Reporting,"Wanyun Li, Christofer Adrian, Cameron Truong, Stanley Choi"
330,5.694736,9.564146,2026,An empirical examination of the role of analysts’ information in managers’ voluntary disclosures,Financial Reporting,"Somnath Das, Shibao Liu"
331,4.5543413,9.712637,2026,The market informativeness of analyst forecasts in family firms,Financial Reporting,"Leonidas Doukakis, Olga Chara Pavlopoulou, Afroditi Papadaki"
332,3.706267,9.0115795,2026,Silence at the top - when CEOs can’t make it to the earnings call,Financial Reporting,"Niclas Hoehne, Maximilian A. Müller, Caspar Peter"
333,8.751603,7.228763,2026,"Sentiment of accounting and overall content in a chair’s statement – electricity supply board of Ireland, 1927-2023",Financial Reporting,"Bibek Bhatta, Martin Quinn, Alonso Moreno, Bríd Murphy"
334,6.663133,8.516365,2026,Connectivity in corporate reporting: evidence from the field,Financial Reporting,"Maximilian Terboven, Maximilian A. Müller"
335,6.608822,9.89843,2026,Accounting for crypto assets: navigating recognition uncertainty and its implications for users,Financial Reporting,"Ronita Ram, Matthew Egan, Kaiying Ji"
336,7.5687904,8.156863,2026,"Generative AI, investor composition, and information barriers",Financial Reporting,"Encarna Guillamon Saorin, María Gutierrez Urtiaga, Rongyi Yao"
337,4.7287884,9.542035,2026,Corporate cryptocurrency holdings and analysts’ forecasting environment,Financial Reporting,"Yi Huang, Adriana Korczak, Nikolaos Tsileponis"
338,4.7704873,10.539022,2026,Top management team and litigation loss contingency disclosures: evidence from Taiwan,Financial Reporting,"Yu-Fang Chu, Hsin-Yi Huang, Sin Chen"
339,5.3656325,8.538238,2026,Bank monitoring of borrowers and borrowers’ investment efficiency: evidence from the switch to the expected credit loss model,Financial Reporting,"Muhabie Mekonnen Mengistu, Jeffrey Ng, Walid Saffar, Janus Jian Zhang"
340,5.768417,8.432142,2026,"IFRS 9 under stress: loan loss provisioning, prudential regulation, and procyclicality",Financial Reporting,"Zoltán Novotny-Farkas, Romain Oberson, Elisabeth Carina Renner"
341,4.0571966,9.342326,2026,Virtual analyst private meetings,Financial Reporting,"An-Ping Lin, Yajing Tian, Xia Chen"
342,4.3878646,6.8428392,2026,Firms’ use of derivatives in a fragmented regulatory landscape,Financial Reporting,Jae Bum Kim
343,4.23153,9.584149,2026,The attention shakeout: financial analysts and the concentration of technology narratives,Financial Reporting,"Yujie Song, An-Ping Lin"
344,4.460904,4.0942254,2026,"Accounting for climate change: to what extent are climate change risks integrated into the financial statements of oil, gas, and coal companies?",Financial Reporting,"Hafez Abdo, Freeman Owusu, Duncan Angwin, Angelos Angelakis"
345,3.7258801,7.5634604,2026,Exploring the economic consequences of IAS 38 on management decision-making in R&D investments under real earnings management spectrum,Financial Reporting,"Angelos Angelakis, Jim Haslam, Elisabetta Mafrolla"
346,6.6208735,9.8486185,2026,Crypto confessions: the digital transition of risk disclosure,Financial Reporting,"Elisabetta Mafrolla, Maria Ricci, Hafez Abdo"
347,4.9019303,6.28221,2026,Does government subsidy above or below operating income matter to investors? Evidence from Chinese Accounting Standard no.16,Financial Reporting,"Qiang Wu, Cheng Zeng, Yani Li"
348,2.5484009,10.204812,2026,Reporting information systems in a dynamic regulatory environment: generalized assurance risk and relative quality of ESG reporting,Financial Reporting,"Liang Fu, Seong Yeon Cho, Yin Yu-Thompson, Joseph Callaghan"
349,6.5602517,5.627035,2026,The impact of mandatory sustainability reporting on the quality of financial reporting,Financial Reporting,"Alessandro Mura, Viviana Ecca, Francesco Vallascas"
350,5.9782357,8.5225935,2026,Anticipating IFRS 18: how do income statement disaggregation and management performance measures affect investor judgments?,Financial Reporting,"Sabine Graschitz, Nadine Georgiou"
351,5.7647796,8.338889,2026,Regulatory intensity and non-GAAP earnings disclosure,Financial Reporting,Haowen Deng
352,5.808954,8.295051,2026,GAAP or non-GAAP - German investors’ perception g(a)ap in evaluating annual reports,Financial Reporting,"Celine Daute, Christiane Pott, Fabian Freches"
353,5.6008544,10.019938,2026,The impact of ASC 842 on classification shifting,Financial Reporting,"C. S. Agnes Cheng, Yuedan Geng, Sha Zhao"
354,6.4514728,8.621775,2026,Compliance with financial reporting standards and efficiency gains: evidence from ASC 842,Financial Reporting,Doyeon Kim
355,4.0464373,8.110265,2026,"Organizational capital, advertising-based capital, and information asymmetry",Financial Reporting,"Jessica Kim-Gina, Muskan Chawla, Henry Friedman"
356,6.1535006,8.326073,2026,Planned embedded change: a theoretical model from the IFRS Foundation case,Financial Reporting,Masatsugu Sanada
357,9.012604,6.8710904,2026,"Fostering, bridging and letting things pass: paths to faithful representation in automated accounting practice in SMEs",Financial Reporting,Malin Brus
358,9.244906,7.2182827,2026,Becoming accounting standard-setter: the role of professional networks and identities in shaping careers,Financial Reporting,"Jan Friedrich, Melanie Grosseastroth, Tessa Kunkel"
359,6.210744,9.591599,2026,Disclosure regulation and legal form choice,Financial Reporting,"Patricia Breuer, Matteo Merlo, Jochen Pierk"
360,6.559454,8.912458,2026,Reporting regulation and market perception,Financial Reporting,Elena Reck
361,6.5473495,9.331875,2026,Substantive regulation and voluntary public disclosure: early evidence from the EU AI Act,Financial Reporting,Stephanie van der Veen
362,5.296681,8.66308,2026,Pay transparency and risk appetite: evidence from mortgage lending decisions,Financial Reporting,"Mengdi Zhang, Yupeng Lin, Lixin (Nancy) Su, Zheng Wang"
363,9.500585,9.429062,2026,Do joint audits enhance financial reporting quality and lending discipline in banks?,Financial Reporting,Sriniwas Mahapatro
364,5.889188,8.236051,2026,Common ownership and non-GAAP reporting,Financial Reporting,"Ruichao Zhu, Charles Hsu, Han Xiao"
365,6.0799575,8.448097,2026,Why IFRS 9 could fall in love with regression trees,Financial Reporting,Sabine Böckem
366,5.1018324,9.19527,2026,Information crosschecking: understanding investor reaction to earnings of unknown accuracy,Financial Reporting,"Shai Levi, Eti Einhorn, Noga Abraham"
367,6.5348225,8.40951,2026,Financial reporting quality within business groups,Financial Reporting,"Laura Arranz-Aperte, Bartolomé Pascual-Fuster"
368,6.225006,9.044939,2026,Mandatory non-financial reporting and strategic voluntary disclosure: evidence from an employer review platform,Financial Reporting,"Karl Kappen, Jan Roessner, Inga Meringdal"
